user_id,tweet_id,text,category
4284308894,1503354689106382848,"RT @prosto_nataly: Business Stands Above Human Lives @leroymerlinfr ?

#StandWithUkraine #StopWarInUkraine #StopRussianAggression #StopPuti…",proukr
4284308894,1503355176731971591,RT @Anthony99358860: Parking outside a Moscow office block 2025. #BoycottRussia #SlavaUkraini https://t.co/qFww7aY2Kz,proukr
4284308894,1502238300949852160,"RT @BigBruur2021: #BoycottRussia #brandstoavoid #SlavaUkraini #slavaUkraina #UkraineWar #UkraineRussianWar #UkraineRussiaWar 

PLEASE RETWE…",proukr
4284308894,1503354990290935809,RT @MichaelSpiers17: @JuliaDavisNews No oligarch will ever be safe outside of Russia again. No children of oligarchs at the Ivy or in Monac…,proukr
4284308894,1503354514820464642,RT @MamonovaYuliia: Forbes named @Citibank #1 most reliable bank for 11 consecutive years. Aren't you worried about losing the reputation b…,proukr
4284308894,1503354663852449797,RT @shewanders2: @andersostlund War is complicated.    #BoycottRussia #StopWarInUkraine https://t.co/1r6xujVwae,proukr
4284308894,1503353134902812677,"RT @Alyona410: Leroy Merlin: Business Stands Above Human Lives
Forget all the morals,disregard the future of your kids #LeroyMerlin,let the…",proukr
4285216695,1503123736228241414,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,proukr
4291563924,1503006010490957827,"RT @joncoopertweets: The sun has risen in Ukraine on Day 18 of Russia’s invasion, and Kyiv is still standing. 🇺🇦
#SlavaUkraini #StandWithUk…",prorus
4291563924,1502997471689117705,RT @XVirginMary: #Holodomor ... learn from history.  Why #Ukraine will never submit . #SlavaUkraïni,prorus
4297535061,1502393362481090563,RT @Darth_is_Vader: UN human rights office says it has credible information about Russian use of cluster bombs in Ukraine...,pax
4297535061,1502949182578958338,RT @propeertys: 😢😢😢 #SlavaUkraïni 🇺🇦 https://t.co/CetxlAOKYy,pax
4299087202,1501845892256645124,"RT @WaclawJan: The Sejm made the only right decision and REJECTED ‼ the law on civil servant impunity.

A firefighter is allowed to break a window to save lives...",proukr
4299989776,1503220229740060675,"RT @tizzywoman: “As you attack it will be our faces that you will see not our backs."" @ZelenskyyUa
  
#DemocracyNotAutocracy
#SlavaUkraini…",pax
4311714155,1502396359978196995,"RT @iPinkLadyy: @Du79938844Duffy @andshoal #JohnsonOut46  #NHSCrisisNow💙
#SlavaUkraini 🌻✨",pax
4311881121,1503021652472442883,"RT @komitet2012: Russian army keeps supplying 🇺🇦with its brand new military vehicles, and modern equipment. One of the armored cars called…",pax
4311881121,1503020646749843460,RT @sandibachom: Two evil men set out to destroy the world. They will fail. “They will not break us” a Ukrainian woman told me today. #Trum…,pax
4322478492,1502965382969241606,"RT @komitet2012: Russian army keeps supplying 🇺🇦with its brand new military vehicles, and modern equipment. One of the armored cars called…",proukr
4322478492,1502729350331965447,RT @NathalieLoiseau: Demonstration in support of Ukraine this afternoon in Paris. In 🇺🇦 we die for Europe. We need to emphasize the pr...,proukr
4330089263,1502416973615046662,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,pax
4330567738,1503136698280169474,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,dontcare
4330986263,1502827072724606977,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",proukr
4332062969,1502927961754042369,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,pax
4333070596,1503140677428862979,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,pax
4333070596,1502366580239482887,RT @SydesJokes: #SlavaUkraini https://t.co/eU2rqXKuEa,pax
4340793021,1503035498243178499,RT @WallStreetQuee2: @joncoopertweets #SlavaUkraini #StandWithUkraine https://t.co/dT6hSRivPH,proukr
4340793021,1502626205421522949,"RT @joncoopertweets: The sun rose on Ukraine today, and Kyiv still stands proud and free. 🌞 🇺🇦
#SlavaUkraini",proukr
4340793021,1502786285714702339,"RT @picbykap: @dkaleniuk @avalaina What about the #WarCrimes?
@UN @USNATO @USAmbNATO @NATOJFCBS @POTUS #SlavaUkraini #HeroyamSlava!#DOSome…",proukr
4343995323,1502980851977625601,"RT @three_cube: This is the largest cyberwar in history!

What are you doing?

#SlavaUkraini 
#StopPutinNOW",proukr
4359734296,1501963240779264004,"RT @domiblackwolf: Temporarily occupied #Melitopol does not surrender.
Keep it up 💪Victory is ours! 🙏🇺🇦♥️
#GloryToUkraine #FCKPTN #StopWarI…",proukr
4359734296,1502585444428623878,RT @mkleniewski: @ArmedForcesUkr #SlavaUkraini 🇺🇦💪✌️,proukr
4359734296,1501922749463334920,RT @Anat68: @KremlinRussia_E While he is discussing People are dying. There were no need für humanitarian Aspects if Russia hadn't start a…,proukr
4359734296,1503302846275633159,RT @jeforse: @AlexandruC4 @dkaleniuk #SlavaUkraini #BoycottRussia #BoycottRussianOligarchs https://t.co/f0O7xTg91L,proukr
4359734296,1501960524992593920,RT @jasonmcgimpsey: @RussianEmbassy #gofuckyourself #SlavaUkraini #UkraineStrong #GloryToUkraine,proukr
4359734296,1501912608550666240,"RT @James__1818: @RussianEmbassy #SlavaUkraini 🇺🇦
#StopPutinNOW",proukr
4359734296,1503504624531218435,RT @StevieC2606: @RussianEmbassy @DailyMirror @mfa_russia @mod_russia @RusembUkraine @RusEmbUSA @mission_russian @rusembassynl @RussiaUN @B…,proukr
4361781016,1501969693879504901,"RT @2Tone4Real: Day 45 in The Big Brother State where our nasty, inhumane #ToryRussianAssets make it very difficult for women, children, an…",proukr
4364520516,1501904889693224960,"RT @scientificrealm: Is this supposed to be funny, somehow?

Or perhaps just some weird form of ""double-down red meat"" to the MAGA idiots?…",proukr
4364520516,1502048149044613140,"RT @jean_leroux: Late last week, #IStandWithPutin trended across the globe, apparently in support of Russia's invasion of Ukraine. 

But my…",proukr
4367035762,1503323305499103232,"RT @boco20: @Travismatthew08 @ZelenskyyUa @kmitsotakis Proud of YOU and the people of Ukraine 💙🇺🇦💛

#SlavaUkraini https://t.co/GOC94OKnaV",proukr
4370762536,1501946098876760065,RT @curlyfoxy: @YvesRocherFR Beauty can save the world! Please help us in our fight. #Ukraine 🇺🇦 asks for your support. Stop financing the…,proukr
4370762536,1501875857853399050,"RT @Renaissance_UE: The European anthem played at Independence Square, Maidan Square, Kyiv.

The 🇺🇦 will one day be in the 🇪🇺. The European Parliament...",proukr
4374719908,1501892501682245642,"RT @ipfconline1: How Cyber Operations, #SocialMedia &amp; Artificial Intelligence are Changing Warfare

https://t.co/NwQtqS1Tke @tcstvns @kenne…",proukr
4374719908,1502157409292222470,"RT @Shi4Tech: Over 300 Companies Have Withdrawn from #Russia - But Some Remain https://t.co/0QcSKfBRM3 

#UkraineWar #RussiaUkraineConflict…",proukr
4374719908,1501968927907274752,"RT @Shi4Tech: Pro-Russia rebels are still using Facebook to recruit fighters, spread propaganda
https://t.co/b5MyqbI61K
#UkraineWar #StopWa…",proukr
4374719908,1503274639891566598,"RT @Bastwins: ""Choke on it!!!""
[#Berlin, Brandenburg Gate this weekend]
#StopWarInUkraine
#StopWar https://t.co/h1dfQzxs2Y",proukr
4380308484,1502828409335926784,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",pax
4382039833,1502885178989064197,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",proukr
4386818062,1501679334381211655,RT @Blueliberals: You know it's just a matter of time before you implement a no fly zone @nato @potus @jensstoltenberg ENOUGH. #SlavaUkrain…,proukr
4390100297,1503349352475070471,RT @SukaVayneFlores: A True President &amp; Hero for Democracy #StopPutinNOW #Zelenskyy #StopWarInUkraine #StandingWithUkraine https://t.co/JtE…,proukr
4390421355,1501898845818658817,RT @ShigeyoK: @felix_light #SlavaUkraini  ✨🌻✨ #StandWithUkraine️  ✨🇺🇦✨,pax
4390421355,1501901090215931904,RT @AlphonsePegon: @felix_light Zelenskyy is once again spot on! Bravo Zelenskyy from Romania! You are a GREAT WARRIOR! Keep fighting until…,pax
4420343195,1503271013831917570,RT @lingardenisle: Good morning on #JohnsonOut49 day! Please remember that our PM chose his career over the truth and that #CovidIsNotOver.…,proukr
4420343195,1502932949829890049,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,proukr
4421573842,1502364857349427202,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,proukr
4423287267,1502946678432841729,RT @sandibachom: Two evil men set out to destroy the world. They will fail. “They will not break us” a Ukrainian woman told me today. #Trum…,proukr
4423287267,1503470526769123330,"RT @Zourabichvili_S: Horrible scenes unfold before our eyes.

The relentless struggle of Ukrainians in their selfless struggle against Russ…",proukr
4423287267,1503470854029688839,"RT @dbiggs0001: @McFaul Never, Never, Ever. Defeat is not an Option for UKRAINE. As this gal so eloquently shows #Putin 🖕
#SlavaUkraïni 🇺🇦…",proukr
4424388879,1501738900859068416,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,pax
4435673712,1502665108362833921,"RT @joncoopertweets: The sun rose on Ukraine today, and Kyiv still stands proud and free. 🌞 🇺🇦
#SlavaUkraini",pax
4440595215,1502686246677663744,RT @jk_1939: @KyivIndependent Did he give anything about how to stop Putin in 2022? There will be plenty of time for would’ve/could’ve’s la…,pax
4476556580,1503144786546503681,"RT @joncoopertweets: The sun has risen in Ukraine on Day 18 of Russia’s invasion, and Kyiv is still standing. 🇺🇦
#SlavaUkraini #StandWithUk…",proukr
4489952242,1503376284952547333,"RT @nemo652: “What is necessary for the triumph of evil is that good men do nothing.”
~Edmund Burke~

#StopWarInUkraine…",pax
4493854096,1503014301312892939,RT @lingardenisle: Hmmm anyone seen Sue Gray recently too? 😉 #JohnsonOut48 #NHSWeLoveYou #SlavaUkraïni,proukr
4493854096,1503475986331021320,RT @lingardenisle: @LadyJules_Cath @GOV2UK Yes he is and must be removed. He is a #LiarNotALeader with not one redeeming quality. He’s also…,proukr
4493854096,1501925396018831366,RT @lingardenisle: #PatelOut is utterly inhumane and shames the country that welcomed her parents as economic refugees. She is unfit for th…,proukr
4493854096,1502326038105370625,RT @lingardenisle: @JohnJCrace @LadyJules_Cath #JohnsonOut46 #NHSCrisisNow #SlavaUkraïni,proukr
4493854096,1502930327915970561,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,proukr
4493854096,1501891813505916938,RT @lingardenisle: The voice of reason and urgency v prevarication and delay. These refugees have stepped into an alternative horrific univ…,proukr
4493854096,1501702781102702592,RT @lingardenisle: @LadyJules_Cath @laraff150 Absolutely true. Tories work for themselves not for those they are meant to represent. Unless…,proukr
4493854096,1502334616832811011,"RT @lingardenisle: Well said,  Terry Reintke has called the #BrexitwasTreason disaster out from the beginning.  #JohnsonOut46 #NHSCrisisNow…",proukr
4498297834,1502988137835814913,"RT @HamidF54908108: 🇺🇦 Resistance and defense of Ukrainian people in pictures ✌👊

#WeStandWithUkraine
#StopWarInUkraine
#StopPutinNOW
#Ukranie #Ukraine 🇺🇦…",pax
4498297834,1502989560417976322,"RT @HamidF54908108: 🇺🇦I'm a soldier, and believe me, I didn't want war,
But don't mind the torn wounds
I am a soldier of a free and great country.",pax
4498297834,1502987134948413441,"RT @HamidF54908108: 🇺🇦👊 Resistance and defense, Ukrainian women fighters against aggressor Russia, in pictures ✌👊

#WeStandWithUkraine
#StopWarInUkraine
#St…",pax
4498607056,1502381132779765763,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,pax
4508707693,1503003538091175938,RT @WallStreetQuee2: @joncoopertweets @IAPonomarenko #SlavaUkraini #StandWithUkraine 🇺🇦 https://t.co/4YHNGnoJJd,proukr
4510644922,1503026585854791682,"RT @joncoopertweets: The sun has risen in Ukraine on Day 18 of Russia’s invasion, and Kyiv is still standing. 🇺🇦
#SlavaUkraini #StandWithUk…",dontcare
4515702137,1502778394282545152,RT @NathalieLoiseau: Demonstration in support of Ukraine this afternoon in Paris. In 🇺🇦 we die for Europe. We need to emphasize the pr...,proukr
4549283833,1503499169092231168,RT @RaulEHernandez6: @joncoopertweets While Ukraine is being dismembered by an illegal genocidal war and its children are killed by the act…,pax
4552846169,1501988255037808645,"RT @karstic: @RALee85 Did they steal the Landcruiser? I noticed an earlier picture of Chechens in a Porsche Panamera, expensive tastes. Als…",dontcare
4552846169,1501943196305166337,"RT @highbrow_nobrow: Husband. Father. President. Soldier. Servant. 🇺🇦 🕯️

#SlavaUkraïni https://t.co/YqX3MEdxRc",dontcare
4552846169,1502374181366902786,"RT @scientificrealm: @ZelenskyyUa @POTUS Ukraine will prevail!

Because freedom and democracy always prevails!

Evil, Hatred and Negativity…",dontcare
4557255793,1501901893089566727,"RT @TheVeronicaT: What the world needs now is love, understanding, and peace. #oneworld #onepeople #onefamily #SlavaUkraini #democracy",proukr
4557255793,1501671674562977794,"RT @Lyla_lilas: ""The second army in the world"" is robbing the villagers.  Shame!  🤦‍♀️
#UkraineRussia #Ukraine #SlavaUkraini #StopPutinNOW…",proukr
4568936352,1502808956565168128,RT @TheStephenRalph: @SamBendett @paulmcleary @politico There is of course one solution up front and above hoard. Ukraine is being given Mi…,pax
4568936352,1502520249979183109,"RT @boco20: @IAPonomarenko Great design from a group of fearless protectors💙🇺🇦💛
#Zelensky 
#SlavaUkraini https://t.co/07Glo1bEtG",pax
4571702295,1503079270654124039,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",proukr
4606518792,1502706907118772224,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,proukr
4610850641,1502109626397081617,"RT @Renaissance_UE: The European anthem played at Independence Square, Maidan Square, Kyiv.

The 🇺🇦 will one day be in the 🇪🇺. The European Parliament...",proukr
4610850641,1502409850927656962,"RT @PJakubowicz: “Who saves a life saves humanity”

A moving moment tonight with the reception in the courtyard of @Europarl_FR 🇪🇺 in #S…",proukr
4617523647,1501748649902190594,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,proukr
4633772304,1502232345935597569,"RT @Hakflak: #TodayThis
#StopWarInUkraine
#UkraineRussiaWar
#AmicheRedHair
#March 11th
#art Danny Roberts💙
#let's do culture 💯🔝

To love you me…",pax
4633772304,1503364273959022599,"RT @Hakflak: #OggiCosi
#SlavaUkrainians
#NoWarInUkraine 🇺🇦
#March 14
#let's do culture 💯🔝
#ArtForPeaceInUkraine
#Art Annie Summer
#AmicheRedHa…",pax
4633772304,1503455295997161473,RT @Rebeka80721106: @Hakflak @BrindusaB1 @scastaldi9 @Matibo11 @lagatta4739 @FedericaAnto2 @AntonellaLaTor6 @FrankCapitone @PasqualeTotaro.,pax
4633772304,1502394646017843206,RT @lagatta4739: @Hakflak @BrindusaB1 @Matibo11 @scastaldi9 @Rebeka80721106 @AntonellaLaTor6 @PasqualeTotaro @CaterinaCategio @karmendida @.,pax
4636319242,1502629280341241858,"RT @joncoopertweets: The sun rose on Ukraine today, and Kyiv still stands proud and free. 🌞 🇺🇦
#SlavaUkraini",proukr
4644170814,1503125300242051075,RT @yamane_patricia: Just a few.  💙🌻💛. It’s worldwide!  #SlavaUkraini https://t.co/EuM5dZuRKC,proukr
4644170814,1502873474737442816,RT @TonyHussein4: The Ukrainian Ministry of Defense is offering each Russian pilot a reward if they defect to #Ukraine with their aircraft.…,proukr
4644170814,1501672398138925063,RT @jfetzenrausch: @RexChapman @MeidasTouch Proud people. I’m honored to have spent time training them outside Lviv back in the day. I thin…,proukr
4644170814,1502828217081630720,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",proukr
4650824990,1502787521587130368,RT @larambilletty: Keep together 🌏🤜🏻🤛🏻 #Anonymous #StandWithUkraine️ #StopWarInUkraine #StopRussia #StayStrongUkraine #TogetherStronger #Uk…,pax
4650824990,1503323375480938496,"RT @1zzyzyx1: This man is a Fn hero!  I can’t imagine another better person to lead a country in time of war, he rallies his country and ch…",pax
4651829368,1501809182550511617,"RT @Tamizhan_memez: One good thing, Due to this, Unhealthy foods will be kicked out, #Russians will go behind healthy traditional foods.

#…",proukr
4651829368,1502506719867457542,RT @dsephelle: @TimesLIVE We don't forget easily #IStandWithPutin https://t.co/9xlf1EAKKI,proukr
4651829368,1501808396722388993,"RT @adhigaduh: Incompetence or cruelty? Or both. #Putin is the evil behind this crime
If u support him-what does it make u? Tell ur Mom &amp; t…",proukr
4651829368,1502935705546371076,RT @RobinLe88025009: #Istandwithputin https://t.co/GtM7rEYCat,proukr
4651829368,1502936128340516866,"RT @rodgersowaga: @VickiVBowen2 @cnnbrk I know the pain you feel at this moment, but there's absolutely f*cking nothing you can do about it…",proukr
4651829368,1501770324987285507,RT @Vem1944: #IStandWithPutin #istandwithRussian #istandwithrussia🇷🇺,proukr
4651829368,1502936372818190343,"RT @zohaib26070182: Putin Gave Greenlight around 16000 volunteers from MiddleEast to be Deployed to Donbas ,Region of Ukarine.

""A Taste of…",proukr
4651829368,1501809222245310469,"RT @KhadeejahIdris8: @_AfricanSoil @siyori__ People don’t understand., but Russia is doing the whole world a favour, they’re the only count…",proukr
4651829368,1502936979293548546,"RT @MaziChukwnonso: I would like to join the #Russian 
Am ready! #Russia here I come. #IStandWithPutin #istandwithrussia https://t.co/34WCq…",proukr
4651829368,1501770552083718147,"RT @_SpaceD_Monkey: Well there has definitely been no US involvement in the events leading up to the Ukraine conflict. 
#IStandWithPutin #i…",proukr
4651829368,1502935898027180032,RT @nafluZ_i: @KompasTV @ZelenskyyUa really??!!day dreaming 🤡🤥#IStandWithPutin #istandwithrussia @KremlinRussia_E @RusEmbJakarta https://t.…,proukr
4651837316,1502739013014155267,"RT @joncoopertweets: The sun rose on Ukraine today, and Kyiv still stands proud and free. 🌞 🇺🇦
#SlavaUkraini",proukr
4657030115,1502895605638737921,"RT @WTF_64whocares: #SlavaUkraini
#PutinIsaWarCriminal 
#PutinIsaWarCriminal https://t.co/0AEF2gaxYy",pax
4671934698,1502969937358430211,"RT @joncoopertweets: The sun has risen in Ukraine on Day 18 of Russia’s invasion, and Kyiv is still standing. 🇺🇦
#SlavaUkraini #StandWithUk…",proukr
4672007292,1502455722876932103,RT @ProjectLincoln: President Zelensky reminds us through his bravery and perseverance just how precious our freedom is. We stand with Ukra…,proukr
4673450730,1502827537189253126,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",pax
4683509736,1501923682511618053,"RT @colorsuppli: We want peace not war

#NoWarInUkraine
#StopWarInUkraine
#Ukraine https://t.co/yJrmrZldho",pax
4683509736,1502238548841623558,"RT @colorsuppli: So that someone's smile blooms
to sow 🌱

for that
Because I started making things☺

I want to see everyone's sunflowers🌻

Let's fill #TL with sunflowers
#NoWarInUkraine
#StopWarInUkraine
#sunflower http...",pax
4694143213,1502976179241992194,RT @WallStreetQuee2: @joncoopertweets @IAPonomarenko #SlavaUkraini #StandWithUkraine 🇺🇦 https://t.co/4YHNGnoJJd,proukr
4696236163,1503132278930747396,"RT @JohnRMoffitt: Street names in front of Russian consulates are being changed, all over the world. 

The new street sign in front of the…",proukr
4699005254,1502029111547633665,RT @AnsgarTOdinson: #UkraineRussianWar #Zelensky #SlavaUkraini https://t.co/bVL7iDblXe,proukr
4702324105,1503103944146497539,"RT @tomiahonen: Convoy Thread 21/

This convoy was a MASSIVE MILITARY BLUNDER by Russia. Putin's Generals put all their eggs in one basket…",proukr
4702324105,1501980219275718660,"RT @highbrow_nobrow: Husband. Father. President. Soldier. Servant. 🇺🇦 🕯️

#SlavaUkraïni https://t.co/YqX3MEdxRc",proukr
4702324105,1503062707993559041,"RT @komitet2012: Russian army keeps supplying 🇺🇦with its brand new military vehicles, and modern equipment. One of the armored cars called…",proukr
4703531438,1502951148197752832,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,proukr
4704615402,1502237073578905604,"RT @nevedimka123: 📢Reminding me of ""net loss"" or morning horror stories for Rusocupants!!!
Bitches don't come to visit us for a walk!
#Ukraine
#StandW…",pax
4704615402,1503485478611337219,"RT @NichkaNightUA: ‼️Gundyaev (""Patriarch Kirill"") blessed the killing of Ukrainians and the destruction of hospitals, schools and residential buildings.‼️
We demand p...",pax
4704615402,1503218198644236291,"RT @NichkaNightUA: #Paris #Paris today. Action in support of Ukraine. 🇺🇦💙💛
https://t.co/G6H1SMUeAi
Edith Piaf - Hymne à l'amour (""Paris cha…",pax
4716427349,1503231662460702720,"RT @MertMehmet15: My dear Ukrainian friends
We work for Ukraine, so I took a break from posts. You will hear good news very soon
The killer…",proukr
4716427349,1502353923386093580,"RT @tepla_rika: Wars are won by people, who fight in the frontlines. 58% of Russians support the war in Ukraine. These might be your custom…",proukr
4720638074,1502826886648397827,"RT @joncoopertweets: When this war is over and Ukraine emerges victorious, I hope to some day meet @IAPonomarenko, the defense reporter at…",proukr
4727795783,1501778145791381505,"RT @highbrow_nobrow: Husband. Father. President. Soldier. Servant. 🇺🇦 🕯️

#SlavaUkraïni https://t.co/YqX3MEdxRc",proukr
4750473576,1502822910674808834,"RT @joncoopertweets: The sun rose on Ukraine today, and Kyiv still stands proud and free. 🌞 🇺🇦
#SlavaUkraini",prorus
4751885599,1502749200722771969,RT @Cdl91863010: @Angry_Staffer @floramcg7 Seriously. Don't mess with Ukrainian Farmers especially the Gypsies-they steel tanks and especia…,proukr
4752662501,1502952533614120966,RT @propeertys: 😢😢😢 #SlavaUkraïni 🇺🇦 https://t.co/CetxlAOKYy,prorus
4758714008,1503051223406022657,RT @WallStreetQuee2: @joncoopertweets #SlavaUkraini #StandWithUkraine https://t.co/dT6hSRivPH,dontcare
4758714008,1502830383943069699,RT @WallStreetQuee2: @joncoopertweets @IAPonomarenko #SlavaUkraini #StandWithUkraine 🇺🇦 https://t.co/4YHNGnoJJd,dontcare
4761319337,1503222218695843840,RT @TonyHussein4: The Ukrainian Ministry of Defense is offering each Russian pilot a reward if they defect to #Ukraine with their aircraft.…,dontcare
4764237802,1502945275010330631,RT @LGalloway77: Dear Prime Minister. We see you. We see what you’ve done. We’d like our country back. We deserve to be treated with respec…,proukr
4764998954,1502766649556049924,RT @lingardenisle: @Phillilla @ChirpyChet Vote them out #PatelResign #JohnsonOut47 #NHSBadBill #SlavaUkraïni #RefugeesWelcome,pax
4764998954,1502759817412235266,RT @lingardenisle: @CathyBo67253498 @M0ManeMoProblem @GOV2UK The U.K. is not represented by this government. We welcome these traumatised U…,pax
4764998954,1503428473561522181,RT @LGalloway77: @oldyellowbike @BorisJohnson #JohnsonOut49  #JohnsonTheRussianStooge  #NHSUnderfunded  #NotMovingOn  #SlavaUkraini  #Party…,pax
4764998954,1502777794316718085,"RT @stephen_oakman: @SueSuezep These 3 #’s might as well have been sent to a distant planet, for all the effect they might have…but I remai…",pax
4764998954,1502760112334721029,RT @lingardenisle: @CathyBo67253498 @Sproghawk @GOV2UK Beyond time for this garbage to be removed from office. They are unfit to represent…,pax
4764998954,1503427393209483266,RT @LGalloway77: @Caz75511989 Love this 😃 Good morning Caz 😃 #JohnsonOut49  #NHSUnderfunded  #SlavaUkraini,pax
4764998954,1502729825194332168,"RT @Jojomo0: I think it shows the character of Johnson off really well.  He is impressed by himself, even though it is all a lie.  #Johnson…",pax
4764998954,1502733819836866561,RT @Jojomo0: Yup.  We could have told you that weeks ago. #JohnsonOut47 #HoyleOut #SlavaUkraini,pax
